2025-02-25 00:11:45 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-25 00:11:45 [INFO] Probing node bootstrap-0 broker version
2025-02-25 00:11:45 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-25 00:11:45 [INFO] Broker version identified as 2.6.0
2025-02-25 00:11:45 [INFO] Set configuration api_version=(2, 6, 0) to skip auto check_version requests on startup
2025-02-25 00:11:45 [INFO] Starting Kafka Producer for topic 'weather-data'...
2025-02-25 00:11:45 [INFO] <BrokerConnection node_id=0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-02-25 00:11:45 [INFO] <BrokerConnection node_id=0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-02-25 00:11:45 [INFO] <BrokerConnection node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-02-25 00:15:01 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -21, "wind_speed": 8, "humidity": 60, "timestamp": "2025-02-25 06:15:01"}
2025-02-25 00:15:06 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 12, "wind_speed": 47, "humidity": 79, "timestamp": "2025-02-25 06:15:06"}
2025-02-25 00:15:11 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -1, "wind_speed": 19, "humidity": 75, "timestamp": "2025-02-25 06:15:11"}
2025-02-25 00:15:16 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 9, "wind_speed": 9, "humidity": 66, "timestamp": "2025-02-25 06:15:16"}
2025-02-25 00:15:21 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 26, "wind_speed": 37, "humidity": 55, "timestamp": "2025-02-25 06:15:21"}
2025-02-25 00:15:26 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -9, "wind_speed": 6, "humidity": 65, "timestamp": "2025-02-25 06:15:26"}
2025-02-25 00:15:31 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -1, "wind_speed": 30, "humidity": 27, "timestamp": "2025-02-25 06:15:31"}
2025-02-25 00:15:36 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 20, "wind_speed": 16, "humidity": 88, "timestamp": "2025-02-25 06:15:36"}
2025-02-25 00:15:41 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 9, "wind_speed": 24, "humidity": 79, "timestamp": "2025-02-25 06:15:41"}
2025-02-25 00:15:46 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 2, "wind_speed": 29, "humidity": 91, "timestamp": "2025-02-25 06:15:46"}
2025-02-25 00:15:51 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -28, "wind_speed": 7, "humidity": 31, "timestamp": "2025-02-25 06:15:51"}
2025-02-25 00:15:56 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -4, "wind_speed": 30, "humidity": 71, "timestamp": "2025-02-25 06:15:56"}
2025-02-25 00:16:01 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -8, "wind_speed": 48, "humidity": 44, "timestamp": "2025-02-25 06:16:01"}
2025-02-25 00:16:06 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 14, "wind_speed": 48, "humidity": 77, "timestamp": "2025-02-25 06:16:06"}
2025-02-25 00:16:11 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 6, "wind_speed": 41, "humidity": 32, "timestamp": "2025-02-25 06:16:11"}
2025-02-25 00:16:16 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 29, "wind_speed": 32, "humidity": 76, "timestamp": "2025-02-25 06:16:16"}
2025-02-25 00:16:21 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 7, "wind_speed": 6, "humidity": 42, "timestamp": "2025-02-25 06:16:21"}
2025-02-25 00:16:26 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -8, "wind_speed": 11, "humidity": 37, "timestamp": "2025-02-25 06:16:26"}
2025-02-25 00:16:31 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 17, "wind_speed": 21, "humidity": 48, "timestamp": "2025-02-25 06:16:31"}
2025-02-25 00:16:36 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 2, "wind_speed": 8, "humidity": 35, "timestamp": "2025-02-25 06:16:36"}
2025-02-25 00:16:41 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 2, "wind_speed": 16, "humidity": 84, "timestamp": "2025-02-25 06:16:41"}
2025-02-25 00:16:46 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 3, "wind_speed": 31, "humidity": 65, "timestamp": "2025-02-25 06:16:46"}
2025-02-25 00:16:51 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 6, "wind_speed": 1, "humidity": 71, "timestamp": "2025-02-25 06:16:51"}
2025-02-25 00:16:56 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 23, "wind_speed": 18, "humidity": 91, "timestamp": "2025-02-25 06:16:56"}
2025-02-25 00:17:01 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -12, "wind_speed": 15, "humidity": 25, "timestamp": "2025-02-25 06:17:01"}
2025-02-25 00:17:06 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -8, "wind_speed": 29, "humidity": 38, "timestamp": "2025-02-25 06:17:06"}
2025-02-25 00:17:11 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 9, "wind_speed": 8, "humidity": 78, "timestamp": "2025-02-25 06:17:11"}
2025-02-25 00:17:16 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -1, "wind_speed": 9, "humidity": 54, "timestamp": "2025-02-25 06:17:16"}
2025-02-25 00:17:21 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 11, "wind_speed": 14, "humidity": 36, "timestamp": "2025-02-25 06:17:21"}
2025-02-25 00:17:26 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 2, "wind_speed": 24, "humidity": 72, "timestamp": "2025-02-25 06:17:26"}
2025-02-25 00:17:31 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 17, "wind_speed": 32, "humidity": 43, "timestamp": "2025-02-25 06:17:31"}
2025-02-25 00:17:36 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 12, "wind_speed": 20, "humidity": 79, "timestamp": "2025-02-25 06:17:36"}
2025-02-25 00:17:41 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -5, "wind_speed": 20, "humidity": 79, "timestamp": "2025-02-25 06:17:41"}
2025-02-25 00:17:46 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -1, "wind_speed": 21, "humidity": 44, "timestamp": "2025-02-25 06:17:46"}
2025-02-25 00:17:51 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -24, "wind_speed": 34, "humidity": 20, "timestamp": "2025-02-25 06:17:51"}
2025-02-25 00:17:56 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -4, "wind_speed": 24, "humidity": 76, "timestamp": "2025-02-25 06:17:56"}
2025-02-25 00:18:01 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -24, "wind_speed": 20, "humidity": 36, "timestamp": "2025-02-25 06:18:01"}
2025-02-25 00:18:06 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 7, "wind_speed": 12, "humidity": 43, "timestamp": "2025-02-25 06:18:06"}
2025-02-25 00:18:11 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 27, "wind_speed": 23, "humidity": 32, "timestamp": "2025-02-25 06:18:11"}
2025-02-25 00:18:16 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -26, "wind_speed": 33, "humidity": 69, "timestamp": "2025-02-25 06:18:16"}
2025-02-25 00:18:21 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 15, "wind_speed": 13, "humidity": 51, "timestamp": "2025-02-25 06:18:21"}
2025-02-25 00:18:26 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 1, "wind_speed": 21, "humidity": 72, "timestamp": "2025-02-25 06:18:26"}
2025-02-25 00:18:31 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -10, "wind_speed": 22, "humidity": 49, "timestamp": "2025-02-25 06:18:31"}
2025-02-25 00:18:36 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -1, "wind_speed": 20, "humidity": 41, "timestamp": "2025-02-25 06:18:36"}
2025-02-25 00:18:41 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -21, "wind_speed": 36, "humidity": 61, "timestamp": "2025-02-25 06:18:41"}
2025-02-25 00:18:46 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 19, "wind_speed": 15, "humidity": 54, "timestamp": "2025-02-25 06:18:46"}
2025-02-25 00:18:51 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 12, "wind_speed": 25, "humidity": 75, "timestamp": "2025-02-25 06:18:51"}
2025-02-25 00:18:56 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -28, "wind_speed": 16, "humidity": 59, "timestamp": "2025-02-25 06:18:56"}
2025-02-25 00:19:01 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 18, "wind_speed": 22, "humidity": 99, "timestamp": "2025-02-25 06:19:01"}
2025-02-25 00:19:06 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -25, "wind_speed": 49, "humidity": 39, "timestamp": "2025-02-25 06:19:06"}
2025-02-25 00:19:11 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 22, "wind_speed": 27, "humidity": 40, "timestamp": "2025-02-25 06:19:11"}
2025-02-25 00:19:16 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 1, "wind_speed": 10, "humidity": 58, "timestamp": "2025-02-25 06:19:16"}
2025-02-25 00:19:21 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 20, "wind_speed": 47, "humidity": 66, "timestamp": "2025-02-25 06:19:21"}
2025-02-25 00:19:26 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 20, "wind_speed": 16, "humidity": 50, "timestamp": "2025-02-25 06:19:26"}
2025-02-25 00:19:31 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 22, "wind_speed": 27, "humidity": 91, "timestamp": "2025-02-25 06:19:31"}
2025-02-25 00:19:36 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -11, "wind_speed": 50, "humidity": 32, "timestamp": "2025-02-25 06:19:36"}
2025-02-25 00:19:41 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 3, "wind_speed": 24, "humidity": 77, "timestamp": "2025-02-25 06:19:41"}
2025-02-25 00:19:46 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 22, "wind_speed": 3, "humidity": 71, "timestamp": "2025-02-25 06:19:46"}
2025-02-25 00:19:51 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -5, "wind_speed": 13, "humidity": 79, "timestamp": "2025-02-25 06:19:51"}
2025-02-25 00:19:56 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": -7, "wind_speed": 4, "humidity": 94, "timestamp": "2025-02-25 06:19:56"}
2025-02-25 00:20:01 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 15, "wind_speed": 19, "humidity": 97, "timestamp": "2025-02-25 06:20:01"}
2025-02-25 00:20:06 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 8, "wind_speed": 21, "humidity": 57, "timestamp": "2025-02-25 06:20:06"}
2025-02-25 00:20:11 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 5, "wind_speed": 1, "humidity": 72, "timestamp": "2025-02-25 06:20:11"}
2025-02-25 00:20:16 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 20, "wind_speed": 25, "humidity": 68, "timestamp": "2025-02-25 06:20:16"}
2025-02-25 00:20:21 [INFO] 📤 Sent data: {"city": "Vancouver", "temperature": 24, "wind_speed": 27, "humidity": 97, "timestamp": "2025-02-25 06:20:21"}
2025-02-25 00:20:26 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -13, "wind_speed": 37, "humidity": 22, "timestamp": "2025-02-25 06:20:26"}
2025-02-25 00:20:31 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 17, "wind_speed": 32, "humidity": 67, "timestamp": "2025-02-25 06:20:31"}
2025-02-25 00:20:36 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -15, "wind_speed": 17, "humidity": 79, "timestamp": "2025-02-25 06:20:36"}
2025-02-25 00:20:41 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -23, "wind_speed": 41, "humidity": 32, "timestamp": "2025-02-25 06:20:41"}
2025-02-25 00:20:46 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": 8, "wind_speed": 19, "humidity": 39, "timestamp": "2025-02-25 06:20:46"}
2025-02-25 00:20:51 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -29, "wind_speed": 44, "humidity": 42, "timestamp": "2025-02-25 06:20:51"}
2025-02-25 00:20:56 [INFO] 📤 Sent data: {"city": "Winnipeg", "temperature": -13, "wind_speed": 22, "humidity": 57, "timestamp": "2025-02-25 06:20:56"}
2025-02-25 00:20:59 [INFO] Closing the Kafka producer with 0 secs timeout.
2025-02-25 00:20:59 [INFO] Proceeding to force close the producer since pending requests could not be completed within timeout 0.
